image_name,contains_tiny,contains_small,contains_regular,tiny_instances,small_instances,regular_instances,target_instances
9999952_00000_d_0000065.jpg,1,1,1,4,4,4,12
9999952_00000_d_0000066.jpg,1,1,0,29,5,0,34
9999952_00000_d_0000067.jpg,1,1,1,4,4,2,10
9999952_00000_d_0000068.jpg,1,1,0,15,3,0,18
9999952_00000_d_0000069.jpg,1,1,0,27,3,0,30
9999952_00000_d_0000070.jpg,1,1,0,11,4,0,15
9999952_00000_d_0000071.jpg,1,1,1,52,18,1,71
9999952_00000_d_0000072.jpg,1,1,1,35,36,4,75
9999952_00000_d_0000073.jpg,1,1,1,3,29,5,37
9999952_00000_d_0000074.jpg,1,1,1,25,31,2,58
9999952_00000_d_0000075.jpg,1,1,1,25,39,1,65
9999952_00000_d_0000076.jpg,1,1,0,1,9,0,10
9999952_00000_d_0000077.jpg,1,1,0,3,5,0,8
9999952_00000_d_0000078.jpg,1,1,0,13,2,0,15
9999952_00000_d_0000079.jpg,1,1,0,13,4,0,17
9999952_00000_d_0000080.jpg,1,1,0,30,3,0,33
9999952_00000_d_0000081.jpg,1,1,0,35,3,0,38
9999952_00000_d_0000082.jpg,1,1,0,25,3,0,28
9999952_00000_d_0000083.jpg,1,1,0,22,9,0,31
9999952_00000_d_0000084.jpg,1,1,1,10,11,8,29
9999952_00000_d_0000085.jpg,1,1,1,13,1,1,15
9999952_00000_d_0000086.jpg,1,1,1,9,11,2,22
9999952_00000_d_0000087.jpg,1,1,0,2,8,0,10
9999952_00000_d_0000088.jpg,1,1,1,26,11,2,39
9999952_00000_d_0000089.jpg,1,1,0,26,8,0,34
9999952_00000_d_0000090.jpg,1,1,0,9,4,0,13
9999952_00000_d_0000091.jpg,1,1,0,24,5,0,29
9999952_00000_d_0000092.jpg,1,1,0,34,10,0,44
9999952_00000_d_0000093.jpg,1,1,1,36,1,1,38
9999952_00000_d_0000094.jpg,1,1,1,27,11,2,40
9999952_00000_d_0000095.jpg,1,1,1,8,2,3,13
9999952_00000_d_0000096.jpg,1,1,1,33,4,1,38
9999952_00000_d_0000097.jpg,1,1,0,30,1,0,31
9999952_00000_d_0000098.jpg,1,1,1,26,2,1,29
9999952_00000_d_0000099.jpg,1,1,0,16,5,0,21
9999952_00000_d_0000100.jpg,1,1,0,8,4,0,12
9999952_00000_d_0000101.jpg,1,1,1,81,26,1,108
9999952_00000_d_0000102.jpg,1,1,1,55,13,3,71
9999952_00000_d_0000103.jpg,1,1,1,46,12,2,60
9999952_00000_d_0000104.jpg,1,1,1,8,6,2,16
9999952_00000_d_0000105.jpg,1,1,1,23,5,1,29
9999952_00000_d_0000106.jpg,0,1,1,0,2,2,4
9999952_00000_d_0000107.jpg,1,1,1,5,2,1,8
9999952_00000_d_0000108.jpg,1,1,0,7,2,0,9
9999952_00000_d_0000109.jpg,1,1,1,7,3,1,11
9999952_00000_d_0000110.jpg,1,1,0,2,8,0,10
9999952_00000_d_0000111.jpg,1,1,1,21,12,1,34
9999952_00000_d_0000112.jpg,1,1,1,55,33,1,89
9999952_00000_d_0000113.jpg,1,1,1,13,23,5,41
9999952_00000_d_0000114.jpg,1,1,1,3,2,2,7
9999952_00000_d_0000115.jpg,1,1,0,22,6,0,28
9999952_00000_d_0000116.jpg,1,1,1,12,2,3,17
9999952_00000_d_0000117.jpg,1,1,0,14,1,0,15
9999952_00000_d_0000118.jpg,1,0,0,53,0,0,53
9999952_00000_d_0000119.jpg,1,1,0,95,3,0,98
9999952_00000_d_0000120.jpg,1,1,0,6,5,0,11
9999952_00000_d_0000121.jpg,1,1,1,12,5,1,18
9999952_00000_d_0000122.jpg,1,1,0,15,8,0,23
9999952_00000_d_0000123.jpg,0,1,1,0,2,4,6
9999952_00000_d_0000124.jpg,1,1,0,16,3,0,19
9999952_00000_d_0000125.jpg,1,1,1,3,4,1,8
9999952_00000_d_0000126.jpg,1,1,0,1,4,0,5
9999952_00000_d_0000127.jpg,1,1,1,4,4,5,13
9999952_00000_d_0000128.jpg,1,1,0,98,3,0,101
9999952_00000_d_0000129.jpg,1,1,1,2,2,4,8
9999952_00000_d_0000130.jpg,1,1,1,53,9,2,64
9999952_00000_d_0000131.jpg,1,1,0,121,3,0,124
9999952_00000_d_0000132.jpg,1,1,0,61,23,0,84
9999952_00000_d_0000133.jpg,1,1,1,70,35,2,107
9999952_00000_d_0000134.jpg,1,1,1,42,15,2,59
9999952_00000_d_0000135.jpg,1,1,0,37,12,0,49
9999952_00000_d_0000136.jpg,1,1,1,42,14,2,58
9999952_00000_d_0000137.jpg,1,1,0,18,1,0,19
9999952_00000_d_0000138.jpg,1,1,0,77,15,0,92
9999952_00000_d_0000139.jpg,1,1,1,107,15,1,123
9999952_00000_d_0000140.jpg,1,1,1,17,13,4,34
9999952_00000_d_0000141.jpg,1,1,1,36,29,17,82
9999952_00000_d_0000142.jpg,1,1,1,5,7,9,21
9999952_00000_d_0000143.jpg,1,1,1,10,38,10,58
9999952_00000_d_0000144.jpg,1,1,1,4,31,12,47
9999952_00000_d_0000145.jpg,1,1,1,7,65,15,87
9999952_00000_d_0000146.jpg,0,1,1,0,13,9,22
9999952_00000_d_0000147.jpg,0,1,1,0,17,10,27
9999952_00000_d_0000148.jpg,1,1,1,3,36,16,55
9999952_00000_d_0000149.jpg,1,1,1,4,50,18,72
9999952_00000_d_0000150.jpg,1,1,1,21,30,17,68
9999952_00000_d_0000151.jpg,1,1,1,1,17,36,54
9999952_00000_d_0000152.jpg,0,1,1,0,41,25,66
9999952_00000_d_0000153.jpg,0,1,1,0,34,38,72
9999952_00000_d_0000154.jpg,1,1,1,9,23,14,46
9999952_00000_d_0000155.jpg,0,1,1,0,2,15,17
9999952_00000_d_0000156.jpg,1,1,1,5,12,22,39
9999952_00000_d_0000157.jpg,0,1,1,0,13,43,56
9999952_00000_d_0000158.jpg,1,1,1,2,2,41,45
9999952_00000_d_0000159.jpg,1,1,1,1,6,25,32
9999952_00000_d_0000160.jpg,1,1,1,13,40,23,76
9999952_00000_d_0000161.jpg,1,1,1,4,11,26,41
9999952_00000_d_0000162.jpg,1,1,1,2,14,17,33
9999952_00000_d_0000163.jpg,1,1,1,28,23,12,63
9999952_00000_d_0000164.jpg,0,1,1,0,3,28,31
9999952_00000_d_0000165.jpg,1,1,1,17,7,15,39
9999952_00000_d_0000166.jpg,0,1,1,0,3,13,16
9999952_00000_d_0000167.jpg,1,1,1,5,3,4,12
9999952_00000_d_0000168.jpg,1,1,0,26,5,0,31
9999952_00000_d_0000169.jpg,1,1,1,33,10,2,45
9999952_00000_d_0000170.jpg,1,1,1,13,22,11,46
9999952_00000_d_0000171.jpg,0,1,1,0,1,11,12
9999952_00000_d_0000172.jpg,1,1,1,13,17,12,42
9999952_00000_d_0000173.jpg,1,1,1,6,5,7,18
9999952_00000_d_0000174.jpg,1,1,1,12,7,5,24
9999952_00000_d_0000175.jpg,1,1,1,4,4,2,10
9999952_00000_d_0000176.jpg,1,1,0,9,1,0,10
9999952_00000_d_0000177.jpg,1,1,1,6,3,2,11
9999952_00000_d_0000178.jpg,1,1,1,5,6,1,12
9999952_00000_d_0000179.jpg,0,1,1,0,8,1,9
9999952_00000_d_0000180.jpg,1,1,1,1,7,1,9
9999952_00000_d_0000181.jpg,1,1,1,4,3,1,8
9999952_00000_d_0000182.jpg,0,1,1,0,5,1,6
9999952_00000_d_0000183.jpg,0,1,0,0,5,0,5
9999952_00000_d_0000184.jpg,0,1,1,0,2,1,3
9999952_00000_d_0000185.jpg,0,1,1,0,5,1,6
9999952_00000_d_0000186.jpg,1,1,0,5,3,0,8
9999952_00000_d_0000187.jpg,1,1,0,9,6,0,15
9999952_00000_d_0000188.jpg,1,1,0,2,5,0,7
9999952_00000_d_0000189.jpg,0,1,1,0,6,2,8
9999952_00000_d_0000190.jpg,1,1,1,4,6,1,11
9999952_00000_d_0000191.jpg,1,1,0,23,8,0,31
9999952_00000_d_0000192.jpg,1,1,1,6,5,1,12
9999952_00000_d_0000193.jpg,1,1,1,44,6,1,51
9999952_00000_d_0000194.jpg,1,1,1,5,3,1,9
9999952_00000_d_0000195.jpg,1,1,1,29,4,1,34
9999952_00000_d_0000196.jpg,1,1,1,28,18,1,47
9999952_00000_d_0000197.jpg,1,1,1,18,19,2,39
9999952_00000_d_0000198.jpg,1,1,1,35,11,1,47
9999952_00000_d_0000199.jpg,1,1,0,80,33,0,113
9999952_00000_d_0000200.jpg,0,1,1,0,5,5,10
9999952_00000_d_0000201.jpg,1,1,1,29,5,3,37
9999952_00000_d_0000202.jpg,1,1,1,5,24,7,36
9999952_00000_d_0000203.jpg,1,1,1,14,29,4,47
9999952_00000_d_0000204.jpg,1,1,0,21,6,0,27
9999952_00000_d_0000205.jpg,1,1,1,29,33,7,69
9999952_00000_d_0000206.jpg,1,1,1,1,13,7,21
9999952_00000_d_0000207.jpg,1,1,1,8,5,1,14
9999952_00000_d_0000208.jpg,1,1,1,7,6,1,14
9999952_00000_d_0000209.jpg,0,1,1,0,9,2,11
9999952_00000_d_0000210.jpg,1,1,1,4,24,16,44
9999952_00000_d_0000211.jpg,0,1,1,0,8,10,18
9999952_00000_d_0000212.jpg,1,1,1,28,12,16,56
9999952_00000_d_0000213.jpg,1,1,1,2,10,3,15
9999952_00000_d_0000214.jpg,1,1,1,64,3,1,68
9999952_00000_d_0000215.jpg,1,1,1,14,49,5,68
9999952_00000_d_0000216.jpg,1,1,1,2,4,11,17
9999952_00000_d_0000217.jpg,1,1,1,85,8,2,95
9999952_00000_d_0000218.jpg,1,1,1,2,13,12,27
9999952_00000_d_0000219.jpg,1,1,1,12,10,6,28
9999952_00000_d_0000220.jpg,1,1,1,11,13,15,39
9999952_00000_d_0000221.jpg,1,1,1,76,16,2,94
9999952_00000_d_0000222.jpg,0,1,1,0,5,3,8
9999952_00000_d_0000223.jpg,1,1,0,72,12,0,84
9999952_00000_d_0000224.jpg,0,1,1,0,4,5,9
9999952_00000_d_0000225.jpg,0,1,1,0,4,9,13
9999952_00000_d_0000226.jpg,1,1,1,2,7,10,19
9999952_00000_d_0000227.jpg,1,1,1,47,10,2,59
9999952_00000_d_0000228.jpg,1,1,1,3,1,8,12
9999952_00000_d_0000229.jpg,1,1,1,5,17,22,44
9999952_00000_d_0000230.jpg,1,1,0,43,10,0,53
9999952_00000_d_0000231.jpg,1,1,0,22,3,0,25
9999952_00000_d_0000232.jpg,1,1,1,61,4,1,66
9999952_00000_d_0000233.jpg,1,1,1,17,43,14,74
9999952_00000_d_0000234.jpg,1,1,1,26,8,6,40
9999952_00000_d_0000235.jpg,1,1,1,5,2,4,11
9999952_00000_d_0000236.jpg,1,1,1,70,7,1,78
9999952_00000_d_0000237.jpg,1,1,0,10,2,0,12
9999952_00000_d_0000238.jpg,1,1,1,77,8,2,87
9999952_00000_d_0000239.jpg,1,1,0,8,6,0,14
9999952_00000_d_0000240.jpg,1,1,1,3,5,1,9
9999952_00000_d_0000241.jpg,1,1,1,78,7,2,87
9999952_00000_d_0000242.jpg,1,1,0,11,4,0,15
9999952_00000_d_0000243.jpg,0,1,1,0,4,3,7
9999952_00000_d_0000244.jpg,1,1,1,2,4,1,7
9999952_00000_d_0000245.jpg,1,1,0,69,4,0,73
9999952_00000_d_0000246.jpg,1,1,1,3,2,1,6
9999952_00000_d_0000247.jpg,0,1,1,0,8,1,9
9999952_00000_d_0000248.jpg,0,1,1,0,1,5,6
9999952_00000_d_0000249.jpg,0,1,1,0,1,2,3
9999952_00000_d_0000250.jpg,0,1,1,0,1,3,4
9999952_00000_d_0000251.jpg,1,1,1,73,10,2,85
9999952_00000_d_0000252.jpg,1,1,0,2,4,0,6
9999952_00000_d_0000253.jpg,1,1,0,3,7,0,10
9999952_00000_d_0000254.jpg,0,1,1,0,1,5,6
9999952_00000_d_0000255.jpg,0,1,1,0,3,2,5
9999952_00000_d_0000256.jpg,1,1,1,68,5,1,74
9999952_00000_d_0000257.jpg,0,1,1,0,1,1,2
9999952_00000_d_0000258.jpg,1,1,1,38,7,1,46
9999952_00000_d_0000259.jpg,0,0,1,0,0,2,2
9999952_00000_d_0000260.jpg,1,1,0,2,4,0,6
9999952_00000_d_0000261.jpg,1,1,1,2,2,1,5
9999952_00000_d_0000262.jpg,1,1,0,47,7,0,54
9999952_00000_d_0000263.jpg,1,1,1,2,3,2,7
9999952_00000_d_0000264.jpg,1,0,1,52,0,5,57
9999952_00000_d_0000265.jpg,1,1,0,40,5,0,45
9999952_00000_d_0000266.jpg,0,1,1,0,3,1,4
9999952_00000_d_0000267.jpg,1,1,0,36,4,0,40
9999952_00000_d_0000268.jpg,1,1,0,4,2,0,6
9999952_00000_d_0000269.jpg,1,1,0,38,7,0,45
9999952_00000_d_0000270.jpg,1,1,1,71,11,1,83
9999952_00000_d_0000271.jpg,1,1,0,41,6,0,47
9999952_00000_d_0000272.jpg,1,0,1,12,0,5,17
9999952_00000_d_0000273.jpg,1,1,1,39,25,3,67
9999952_00000_d_0000274.jpg,1,1,0,46,1,0,47
9999952_00000_d_0000275.jpg,1,1,0,20,4,0,24
9999952_00000_d_0000276.jpg,1,1,1,33,11,4,48
9999952_00000_d_0000277.jpg,1,1,0,23,19,0,42
9999952_00000_d_0000278.jpg,0,1,1,0,2,1,3
9999952_00000_d_0000279.jpg,1,1,1,19,4,4,27
9999952_00000_d_0000280.jpg,1,0,1,3,0,9,12
9999952_00000_d_0000281.jpg,1,1,1,20,3,1,24
9999952_00000_d_0000282.jpg,1,0,1,39,0,1,40
9999952_00000_d_0000283.jpg,1,1,1,19,9,1,29
9999952_00000_d_0000284.jpg,1,1,1,16,5,4,25
9999952_00000_d_0000285.jpg,1,1,0,24,5,0,29
9999952_00000_d_0000286.jpg,1,1,1,10,4,2,16
9999952_00000_d_0000287.jpg,1,1,1,10,4,2,16
9999952_00000_d_0000288.jpg,1,1,1,46,7,1,54
9999952_00000_d_0000289.jpg,1,1,1,46,7,1,54
9999952_00000_d_0000290.jpg,1,1,1,8,5,3,16
9999952_00000_d_0000291.jpg,1,1,1,19,12,6,37
9999952_00000_d_0000292.jpg,1,1,1,61,12,2,75
9999952_00000_d_0000293.jpg,1,1,0,52,8,0,60
9999952_00000_d_0000294.jpg,1,1,0,48,5,0,53
9999952_00000_d_0000295.jpg,1,1,0,31,11,0,42
9999952_00000_d_0000296.jpg,1,1,1,47,5,2,54
9999952_00000_d_0000297.jpg,1,1,0,62,14,0,76
9999952_00000_d_0000298.jpg,1,1,1,34,5,2,41
9999952_00000_d_0000299.jpg,1,1,0,38,10,0,48
9999952_00000_d_0000300.jpg,1,1,1,29,6,5,40
9999952_00000_d_0000301.jpg,1,1,1,43,9,2,54
9999952_00000_d_0000302.jpg,1,1,0,49,4,0,53
9999952_00000_d_0000303.jpg,1,1,1,63,9,1,73
9999952_00000_d_0000304.jpg,1,1,1,38,25,4,67
9999952_00000_d_0000305.jpg,0,1,1,0,6,6,12
9999952_00000_d_0000306.jpg,0,1,1,0,3,5,8
9999952_00000_d_0000307.jpg,1,1,1,6,8,3,17
9999952_00000_d_0000308.jpg,1,1,1,9,9,5,23
9999952_00000_d_0000309.jpg,0,1,1,0,3,14,17
9999952_00000_d_0000310.jpg,1,1,1,2,3,6,11
9999952_00000_d_0000311.jpg,1,1,1,5,8,6,19
9999952_00000_d_0000312.jpg,1,1,1,4,3,8,15
9999952_00000_d_0000313.jpg,1,1,1,22,16,7,45
9999952_00000_d_0000314.jpg,1,1,1,13,6,13,32
9999952_00000_d_0000315.jpg,1,1,1,6,2,9,17
9999952_00000_d_0000316.jpg,1,1,1,17,4,1,22
9999952_00000_d_0000317.jpg,1,1,1,16,2,1,19
9999952_00000_d_0000318.jpg,1,1,1,9,7,1,17
9999952_00000_d_0000319.jpg,1,1,1,1,5,2,8
9999952_00000_d_0000320.jpg,1,1,1,41,1,11,53
9999952_00000_d_0000321.jpg,1,1,1,28,6,1,35
9999952_00000_d_0000322.jpg,1,1,1,58,8,13,79
9999952_00000_d_0000323.jpg,1,0,1,6,0,3,9
9999952_00000_d_0000324.jpg,1,1,1,45,11,4,60
9999952_00000_d_0000325.jpg,1,1,1,6,6,1,13
9999952_00000_d_0000326.jpg,1,1,1,32,3,4,39
9999952_00000_d_0000327.jpg,1,1,1,10,7,11,28
9999952_00000_d_0000328.jpg,1,1,1,15,11,6,32
9999952_00000_d_0000329.jpg,1,1,1,13,5,1,19
9999952_00000_d_0000330.jpg,1,1,1,14,6,3,23
9999952_00000_d_0000331.jpg,0,1,1,0,5,6,11
9999952_00000_d_0000332.jpg,1,1,1,47,8,5,60
9999952_00000_d_0000333.jpg,1,1,1,39,7,4,50
9999952_00000_d_0000334.jpg,1,1,1,9,8,4,21
9999952_00000_d_0000335.jpg,1,1,1,12,3,1,16
9999952_00000_d_0000336.jpg,1,1,1,5,4,4,13
9999952_00000_d_0000337.jpg,1,1,0,4,9,0,13
9999952_00000_d_0000338.jpg,0,1,1,0,1,2,3
9999952_00000_d_0000339.jpg,1,1,0,10,10,0,20
9999952_00000_d_0000340.jpg,1,1,1,22,3,4,29
9999952_00000_d_0000341.jpg,1,1,1,42,3,4,49
9999952_00000_d_0000342.jpg,1,1,1,12,5,1,18
9999952_00000_d_0000343.jpg,1,1,0,26,7,0,33
9999952_00000_d_0000344.jpg,1,1,1,8,11,5,24
9999952_00000_d_0000345.jpg,1,1,1,31,8,10,49
9999963_00000_d_0000001.jpg,1,1,1,1,14,15,30
9999963_00000_d_0000002.jpg,0,1,1,0,3,17,20
9999963_00000_d_0000003.jpg,1,1,1,1,7,14,22
9999963_00000_d_0000004.jpg,0,1,1,0,6,19,25
9999963_00000_d_0000005.jpg,1,1,1,4,3,17,24
9999963_00000_d_0000006.jpg,1,1,1,16,21,23,60
9999963_00000_d_0000007.jpg,1,1,1,5,19,17,41
9999963_00000_d_0000008.jpg,1,1,1,1,18,18,37
9999963_00000_d_0000009.jpg,1,1,1,2,16,22,40
9999963_00000_d_0000010.jpg,1,1,1,4,18,16,38
9999963_00000_d_0000011.jpg,1,1,1,4,19,20,43
9999963_00000_d_0000012.jpg,1,1,1,4,15,20,39
9999963_00000_d_0000013.jpg,1,1,1,2,16,28,46
9999963_00000_d_0000014.jpg,1,1,1,3,12,30,45
9999963_00000_d_0000015.jpg,0,1,1,0,9,16,25
9999963_00000_d_0000016.jpg,0,1,1,0,8,14,22
9999963_00000_d_0000017.jpg,1,1,1,2,7,15,24
9999963_00000_d_0000018.jpg,1,1,1,3,23,14,40
9999963_00000_d_0000019.jpg,1,1,1,1,8,12,21
9999963_00000_d_0000020.jpg,0,1,1,0,11,9,20
9999963_00000_d_0000021.jpg,1,1,1,9,14,3,26
9999963_00000_d_0000022.jpg,0,1,1,0,16,12,28
9999963_00000_d_0000023.jpg,1,1,1,9,18,13,40
9999963_00000_d_0000024.jpg,1,1,1,3,16,14,33
9999963_00000_d_0000025.jpg,1,1,1,12,10,17,39
9999963_00000_d_0000026.jpg,1,1,1,5,17,12,34
9999963_00000_d_0000027.jpg,1,1,1,2,5,19,26
9999963_00000_d_0000028.jpg,1,1,1,4,15,15,34
9999963_00000_d_0000029.jpg,1,1,1,2,10,12,24
9999963_00000_d_0000030.jpg,0,1,1,0,7,13,20
9999963_00000_d_0000031.jpg,1,1,1,1,12,16,29
9999963_00000_d_0000032.jpg,1,1,1,1,9,19,29
9999963_00000_d_0000033.jpg,1,1,1,1,5,13,19
9999963_00000_d_0000034.jpg,1,1,1,3,10,22,35
9999963_00000_d_0000035.jpg,1,1,1,17,9,15,41
9999963_00000_d_0000036.jpg,1,1,1,35,33,12,80
9999963_00000_d_0000037.jpg,1,1,1,28,42,17,87
9999963_00000_d_0000038.jpg,1,1,1,11,35,18,64
9999963_00000_d_0000039.jpg,1,1,1,2,23,17,42
9999963_00000_d_0000040.jpg,1,1,1,10,34,13,57
9999963_00000_d_0000041.jpg,1,1,1,11,18,14,43
9999963_00000_d_0000042.jpg,1,1,1,20,14,13,47
9999963_00000_d_0000043.jpg,0,1,1,0,7,12,19
9999963_00000_d_0000044.jpg,0,1,1,0,9,10,19
9999963_00000_d_0000045.jpg,0,1,1,0,9,10,19
9999963_00000_d_0000046.jpg,1,1,1,13,14,6,33
9999963_00000_d_0000047.jpg,1,1,1,18,19,3,40
9999963_00000_d_0000048.jpg,1,1,1,13,20,13,46
9999963_00000_d_0000049.jpg,1,1,1,2,6,14,22
9999963_00000_d_0000050.jpg,1,1,1,5,10,14,29
9999963_00000_d_0000051.jpg,1,1,1,35,8,21,64
9999963_00000_d_0000052.jpg,1,1,1,19,15,18,52
9999963_00000_d_0000053.jpg,1,1,1,14,8,16,38
9999963_00000_d_0000054.jpg,1,1,1,19,5,22,46
9999963_00000_d_0000055.jpg,1,1,1,5,4,19,28
9999963_00000_d_0000056.jpg,1,1,1,1,6,9,16
9999963_00000_d_0000057.jpg,1,1,1,6,23,7,36
9999963_00000_d_0000058.jpg,1,1,1,3,17,6,26
9999963_00000_d_0000059.jpg,1,1,1,4,28,11,43
9999963_00000_d_0000060.jpg,1,1,1,4,23,10,37
9999963_00000_d_0000061.jpg,0,1,1,0,6,11,17
9999963_00000_d_0000062.jpg,1,1,1,1,7,16,24
9999963_00000_d_0000063.jpg,1,1,1,2,7,14,23
9999963_00000_d_0000064.jpg,1,1,1,4,3,17,24
9999963_00000_d_0000065.jpg,1,1,1,16,11,4,31
9999963_00000_d_0000066.jpg,1,1,1,17,13,8,38
9999963_00000_d_0000067.jpg,1,1,1,7,5,11,23
9999963_00000_d_0000068.jpg,1,1,1,4,12,15,31
9999963_00000_d_0000069.jpg,1,1,1,1,15,12,28
9999963_00000_d_0000070.jpg,1,1,1,5,10,21,36
9999963_00000_d_0000071.jpg,1,1,1,1,4,22,27
9999963_00000_d_0000072.jpg,1,1,1,2,3,15,20
9999963_00000_d_0000073.jpg,0,1,1,0,10,11,21
9999963_00000_d_0000074.jpg,1,1,1,17,24,14,55
9999963_00000_d_0000075.jpg,1,1,1,13,12,18,43
9999963_00000_d_0000076.jpg,1,1,1,3,7,10,20
9999971_00000_d_0000001.jpg,0,0,1,0,0,7,7
9999973_00000_d_0000001.jpg,1,1,1,21,8,8,37
9999973_00000_d_0000002.jpg,1,1,1,5,10,6,21
9999973_00000_d_0000003.jpg,1,1,1,18,7,4,29
9999973_00000_d_0000004.jpg,1,1,1,22,12,5,39
9999973_00000_d_0000005.jpg,1,1,1,13,12,6,31
9999973_00000_d_0000006.jpg,1,1,1,4,12,4,20
9999973_00000_d_0000007.jpg,1,1,1,15,15,2,32
9999973_00000_d_0000008.jpg,1,1,1,3,8,7,18
9999973_00000_d_0000009.jpg,0,1,1,0,3,7,10
9999973_00000_d_0000010.jpg,1,1,1,2,13,3,18
9999973_00000_d_0000011.jpg,1,1,1,5,13,9,27
9999973_00000_d_0000012.jpg,1,1,1,32,22,6,60
9999973_00000_d_0000013.jpg,1,1,1,22,25,8,55
9999973_00000_d_0000014.jpg,1,1,1,1,2,11,14
9999973_00000_d_0000015.jpg,1,1,1,1,7,6,14
9999973_00000_d_0000016.jpg,1,1,1,5,16,3,24
9999973_00000_d_0000017.jpg,1,1,1,12,24,11,47
9999973_00000_d_0000018.jpg,1,1,1,10,13,7,30
9999973_00000_d_0000019.jpg,1,1,1,6,14,11,31
9999973_00000_d_0000020.jpg,1,1,1,11,6,8,25
9999973_00000_d_0000021.jpg,1,1,1,16,2,8,26
9999973_00000_d_0000022.jpg,1,1,1,11,11,11,33
9999973_00000_d_0000023.jpg,1,1,1,28,12,20,60
9999973_00000_d_0000024.jpg,1,1,1,9,11,29,49
9999973_00000_d_0000025.jpg,1,1,1,8,9,26,43
9999973_00000_d_0000026.jpg,1,1,1,12,10,4,26
9999973_00000_d_0000027.jpg,1,1,1,10,12,18,40
9999973_00000_d_0000028.jpg,1,1,1,30,22,10,62
9999973_00000_d_0000029.jpg,1,1,1,27,30,3,60
9999973_00000_d_0000030.jpg,1,1,1,40,21,1,62
9999973_00000_d_0000031.jpg,1,1,1,8,13,16,37
9999973_00000_d_0000032.jpg,1,1,1,10,13,19,42
9999973_00000_d_0000033.jpg,1,1,1,4,8,16,28
9999973_00000_d_0000034.jpg,1,1,1,12,21,19,52
9999973_00000_d_0000035.jpg,1,1,1,34,39,3,76
9999973_00000_d_0000036.jpg,1,1,1,14,12,10,36
9999973_00000_d_0000037.jpg,1,1,1,25,23,12,60
9999973_00000_d_0000038.jpg,1,1,1,26,15,7,48
9999973_00000_d_0000039.jpg,1,1,0,52,12,0,64
9999973_00000_d_0000040.jpg,1,1,1,45,4,1,50
9999973_00000_d_0000041.jpg,1,1,1,27,24,7,58
9999973_00000_d_0000042.jpg,1,1,1,34,20,19,73
9999973_00000_d_0000043.jpg,1,1,1,42,33,9,84
9999973_00000_d_0000044.jpg,1,1,1,5,22,5,32
9999973_00000_d_0000045.jpg,1,1,1,8,21,6,35
9999973_00000_d_0000046.jpg,1,1,1,5,4,8,17
9999973_00000_d_0000047.jpg,1,1,1,18,15,6,39
9999973_00000_d_0000048.jpg,1,1,1,17,15,5,37
9999973_00000_d_0000049.jpg,1,1,1,8,17,4,29
9999973_00000_d_0000050.jpg,1,1,1,31,34,11,76
9999973_00000_d_0000051.jpg,1,1,1,13,10,15,38
9999973_00000_d_0000052.jpg,1,1,1,9,5,9,23
9999973_00000_d_0000053.jpg,0,1,1,0,3,13,16
9999973_00000_d_0000054.jpg,0,1,1,0,1,12,13
9999973_00000_d_0000055.jpg,0,0,1,0,0,9,9
9999973_00000_d_0000056.jpg,1,1,0,3,9,0,12
9999973_00000_d_0000057.jpg,1,1,1,45,15,13,73
9999973_00000_d_0000058.jpg,1,1,1,19,31,20,70
9999973_00000_d_0000059.jpg,1,1,1,13,20,16,49
9999973_00000_d_0000060.jpg,1,1,1,1,3,15,19
9999973_00000_d_0000061.jpg,1,1,1,15,28,6,49
9999973_00000_d_0000062.jpg,1,1,1,36,21,2,59
9999973_00000_d_0000063.jpg,1,1,1,6,28,9,43
9999973_00000_d_0000064.jpg,1,1,1,12,29,13,54
9999973_00000_d_0000065.jpg,1,1,1,2,24,4,30
9999973_00000_d_0000066.jpg,1,1,1,42,21,1,64
9999973_00000_d_0000067.jpg,1,1,1,38,24,2,64
9999973_00000_d_0000068.jpg,1,1,1,6,15,16,37
9999973_00000_d_0000069.jpg,1,1,1,23,31,12,66
9999973_00000_d_0000070.jpg,1,1,1,1,11,14,26
9999973_00000_d_0000071.jpg,1,1,1,3,12,22,37
9999973_00000_d_0000072.jpg,1,1,1,8,13,29,50
9999973_00000_d_0000073.jpg,1,1,1,40,14,12,66
9999973_00000_d_0000074.jpg,1,1,1,2,7,22,31
9999973_00000_d_0000075.jpg,1,1,1,27,10,1,38
9999973_00000_d_0000076.jpg,1,1,1,7,3,4,14
9999973_00000_d_0000077.jpg,1,1,1,9,15,15,39
9999973_00000_d_0000078.jpg,1,1,1,8,1,15,24
9999973_00000_d_0000079.jpg,1,1,1,4,17,12,33
9999973_00000_d_0000080.jpg,1,1,1,10,8,10,28
9999973_00000_d_0000081.jpg,1,1,1,17,12,10,39
9999973_00000_d_0000082.jpg,1,1,1,13,12,5,30
9999973_00000_d_0000083.jpg,1,1,1,13,34,5,52
9999973_00000_d_0000084.jpg,1,1,1,34,16,5,55
9999973_00000_d_0000085.jpg,1,1,1,19,22,2,43
9999973_00000_d_0000086.jpg,1,1,1,5,18,8,31
9999973_00000_d_0000087.jpg,1,1,1,31,12,3,46
9999973_00000_d_0000088.jpg,1,1,1,1,14,3,18
9999973_00000_d_0000089.jpg,1,1,1,4,5,9,18
9999973_00000_d_0000090.jpg,1,1,1,6,14,18,38
9999973_00000_d_0000091.jpg,1,1,1,7,10,24,41
9999973_00000_d_0000092.jpg,1,1,1,25,13,10,48
