image_name,annotation_line,category,visdrone_category_id,bbox_left,bbox_top,bbox_width,bbox_height,scale_s,scale,truncation,occlusion
9999952_00000_d_0000019.jpg,29,car,4,459.0,270.0,13.0,13.0,13.000000,tiny,0,0
9999952_00000_d_0000019.jpg,30,car,4,77.0,510.0,29.0,27.0,27.982137,tiny,0,0
9999952_00000_d_0000019.jpg,31,car,4,101.0,486.0,43.0,23.0,31.448370,tiny,0,0
9999952_00000_d_0000019.jpg,32,car,4,136.0,467.0,36.0,22.0,28.142495,tiny,0,1
9999952_00000_d_0000019.jpg,33,car,4,157.0,450.0,36.0,22.0,28.142495,tiny,0,1
9999952_00000_d_0000019.jpg,34,car,4,178.0,432.0,36.0,21.0,27.495454,tiny,0,1
9999952_00000_d_0000019.jpg,35,car,4,291.0,363.0,17.0,17.0,17.000000,tiny,0,0
9999952_00000_d_0000019.jpg,36,car,4,302.0,355.0,19.0,12.0,15.099669,tiny,0,1
9999952_00000_d_0000019.jpg,37,car,4,314.0,348.0,19.0,13.0,15.716234,tiny,0,1
9999952_00000_d_0000019.jpg,38,car,4,350.0,326.0,17.0,9.0,12.369317,tiny,0,0
9999952_00000_d_0000020.jpg,1,car,4,171.0,627.0,82.0,84.0,82.993976,regular,0,0
9999952_00000_d_0000020.jpg,2,person,1,287.0,650.0,15.0,29.0,20.856654,tiny,0,1
9999952_00000_d_0000020.jpg,3,motorcycle,10,277.0,656.0,28.0,43.0,34.698703,small,0,1
9999952_00000_d_0000020.jpg,4,person,2,348.0,560.0,11.0,19.0,14.456832,tiny,0,1
9999952_00000_d_0000020.jpg,5,motorcycle,10,341.0,566.0,21.0,27.0,23.811762,tiny,0,1
9999952_00000_d_0000020.jpg,6,car,4,424.0,504.0,42.0,50.0,45.825757,small,0,0
9999952_00000_d_0000020.jpg,7,car,4,358.0,464.0,43.0,34.0,38.236109,small,0,0
9999952_00000_d_0000020.jpg,8,car,4,277.0,465.0,41.0,29.0,34.481879,small,0,0
9999952_00000_d_0000020.jpg,9,car,4,437.0,387.0,32.0,28.0,29.933259,tiny,0,0
9999952_00000_d_0000020.jpg,10,car,4,493.0,366.0,29.0,25.0,26.925824,tiny,0,0
9999952_00000_d_0000020.jpg,11,car,4,532.0,361.0,33.0,28.0,30.397368,tiny,0,0
9999952_00000_d_0000020.jpg,12,car,4,514.0,313.0,30.0,22.0,25.690465,tiny,0,0
9999952_00000_d_0000020.jpg,13,car,4,549.0,310.0,26.0,19.0,22.226111,tiny,0,0
9999952_00000_d_0000020.jpg,14,car,4,460.0,325.0,27.0,19.0,22.649503,tiny,0,0
9999952_00000_d_0000020.jpg,15,car,4,465.0,295.0,23.0,15.0,18.574176,tiny,0,0
9999952_00000_d_0000020.jpg,16,car,4,515.0,264.0,19.0,14.0,16.309506,tiny,0,0
9999952_00000_d_0000020.jpg,17,car,4,543.0,256.0,18.0,17.0,17.492856,tiny,0,0
9999952_00000_d_0000020.jpg,18,car,4,559.0,245.0,16.0,14.0,14.966630,tiny,0,0
9999952_00000_d_0000020.jpg,19,car,4,540.0,231.0,14.0,13.0,13.490738,tiny,0,0
9999952_00000_d_0000020.jpg,20,person,1,509.0,754.0,12.0,26.0,17.663522,tiny,0,0
9999952_00000_d_0000020.jpg,21,person,1,596.0,738.0,6.0,24.0,12.000000,tiny,0,0
9999952_00000_d_0000020.jpg,22,person,1,616.0,730.0,7.0,30.0,14.491377,tiny,0,0
9999952_00000_d_0000020.jpg,23,person,1,509.0,656.0,12.0,28.0,18.330303,tiny,0,0
9999952_00000_d_0000020.jpg,26,car,4,628.0,246.0,14.0,14.0,14.000000,tiny,0,0
9999952_00000_d_0000020.jpg,27,car,4,643.0,233.0,13.0,10.0,11.401754,tiny,0,0
9999952_00000_d_0000020.jpg,28,car,4,620.0,222.0,11.0,10.0,10.488088,tiny,0,0
9999952_00000_d_0000020.jpg,29,car,4,631.0,206.0,12.0,11.0,11.489125,tiny,0,0
9999952_00000_d_0000020.jpg,30,car,4,654.0,205.0,10.0,11.0,10.488088,tiny,0,0
9999952_00000_d_0000020.jpg,31,car,4,663.0,192.0,15.0,9.0,11.618950,tiny,0,0
9999952_00000_d_0000020.jpg,32,car,4,651.0,189.0,11.0,11.0,11.000000,tiny,0,0
9999952_00000_d_0000021.jpg,1,car,4,602.0,554.0,32.0,38.0,34.871192,small,0,0
9999952_00000_d_0000021.jpg,2,car,4,558.0,562.0,33.0,39.0,35.874782,small,0,0
9999952_00000_d_0000021.jpg,3,car,4,606.0,467.0,22.0,21.0,21.494185,tiny,0,0
9999952_00000_d_0000021.jpg,4,car,4,658.0,420.0,19.0,24.0,21.354157,tiny,0,0
9999952_00000_d_0000021.jpg,5,car,4,632.0,388.0,18.0,19.0,18.493242,tiny,0,0
9999952_00000_d_0000021.jpg,6,car,4,597.0,421.0,21.0,23.0,21.977261,tiny,0,0
9999952_00000_d_0000021.jpg,7,car,4,582.0,372.0,21.0,15.0,17.748239,tiny,0,0
9999952_00000_d_0000021.jpg,8,car,4,548.0,382.0,21.0,15.0,17.748239,tiny,0,0
9999952_00000_d_0000021.jpg,9,car,4,615.0,281.0,14.0,12.0,12.961481,tiny,0,0
9999952_00000_d_0000021.jpg,11,bus,9,666.0,304.0,22.0,45.0,31.464265,tiny,0,0
9999952_00000_d_0000021.jpg,12,car,4,683.0,302.0,15.0,14.0,14.491377,tiny,0,2
9999952_00000_d_0000021.jpg,13,car,4,480.0,345.0,16.0,13.0,14.422205,tiny,0,0
9999952_00000_d_0000021.jpg,14,van,5,526.0,317.0,14.0,13.0,13.490738,tiny,0,0
9999952_00000_d_0000021.jpg,15,van,5,490.0,316.0,14.0,12.0,12.961481,tiny,0,0
9999952_00000_d_0000021.jpg,16,van,5,349.0,613.0,38.0,44.0,40.890097,small,0,0
9999952_00000_d_0000021.jpg,17,car,4,415.0,497.0,26.0,23.0,24.454039,tiny,0,0
9999952_00000_d_0000021.jpg,18,truck,6,134.0,584.0,62.0,61.0,61.497967,small,0,0
9999952_00000_d_0000021.jpg,19,van,5,87.0,617.0,44.0,39.0,41.424630,small,0,0
9999952_00000_d_0000021.jpg,20,van,5,127.0,586.0,42.0,38.0,39.949969,small,0,2
9999952_00000_d_0000021.jpg,21,truck,6,161.0,543.0,49.0,44.0,46.432747,small,0,1
9999952_00000_d_0000021.jpg,22,truck,6,226.0,524.0,45.0,48.0,46.475800,small,0,1
9999952_00000_d_0000021.jpg,23,truck,6,220.0,501.0,43.0,44.0,43.497126,small,0,1
9999952_00000_d_0000021.jpg,24,van,5,323.0,460.0,22.0,23.0,22.494444,tiny,0,1
9999952_00000_d_0000021.jpg,25,van,5,304.0,465.0,19.0,17.0,17.972201,tiny,0,1
9999952_00000_d_0000021.jpg,26,van,5,140.0,426.0,37.0,15.0,23.558438,tiny,0,0
9999952_00000_d_0000021.jpg,27,van,5,136.0,421.0,35.0,13.0,21.330729,tiny,0,2
9999952_00000_d_0000021.jpg,28,car,4,235.0,384.0,13.0,11.0,11.958261,tiny,0,0
9999952_00000_d_0000021.jpg,30,car,4,376.0,430.0,12.0,17.0,14.282857,tiny,0,2
9999952_00000_d_0000021.jpg,31,car,4,359.0,431.0,11.0,17.0,13.674794,tiny,0,2
9999952_00000_d_0000021.jpg,32,car,4,340.0,431.0,12.0,19.0,15.099669,tiny,0,1
9999952_00000_d_0000021.jpg,33,van,5,308.0,401.0,27.0,19.0,22.649503,tiny,0,1
9999952_00000_d_0000022.jpg,1,person,1,702.0,624.0,12.0,27.0,18.000000,tiny,0,0
9999952_00000_d_0000022.jpg,2,truck,6,942.0,680.0,95.0,52.0,70.285134,regular,0,0
9999952_00000_d_0000022.jpg,3,truck,6,827.0,626.0,72.0,61.0,66.272166,regular,0,0
9999952_00000_d_0000022.jpg,4,truck,6,1037.0,652.0,78.0,50.0,62.449980,small,0,1
9999952_00000_d_0000022.jpg,5,van,5,712.0,529.0,22.0,26.0,23.916521,tiny,0,0
9999952_00000_d_0000022.jpg,7,car,4,1175.0,691.0,60.0,29.0,41.713307,small,0,0
9999952_00000_d_0000022.jpg,8,person,1,1184.0,667.0,10.0,22.0,14.832397,tiny,0,0
9999952_00000_d_0000022.jpg,9,person,1,1159.0,653.0,10.0,22.0,14.832397,tiny,0,0
9999952_00000_d_0000022.jpg,10,car,4,1242.0,635.0,51.0,31.0,39.761791,small,0,0
9999952_00000_d_0000022.jpg,11,van,5,1297.0,623.0,55.0,28.0,39.242834,small,0,0
9999952_00000_d_0000022.jpg,12,truck,6,1349.0,595.0,51.0,48.0,49.477268,small,1,1
9999952_00000_d_0000022.jpg,13,car,4,293.0,746.0,65.0,30.0,44.158804,small,0,2
9999952_00000_d_0000022.jpg,14,car,4,280.0,696.0,60.0,28.0,40.987803,small,0,2
9999952_00000_d_0000023.jpg,2,car,4,1187.0,639.0,54.0,55.0,54.497706,small,0,0
9999952_00000_d_0000023.jpg,3,bus,9,1096.0,485.0,49.0,58.0,53.310412,small,0,0
9999952_00000_d_0000023.jpg,4,car,4,960.0,557.0,28.0,32.0,29.933259,tiny,0,0
9999952_00000_d_0000023.jpg,5,car,4,1000.0,508.0,28.0,27.0,27.495454,tiny,0,0
9999952_00000_d_0000023.jpg,6,car,4,894.0,477.0,26.0,28.0,26.981475,tiny,0,0
9999952_00000_d_0000023.jpg,7,car,4,862.0,373.0,25.0,18.0,21.213203,tiny,0,0
9999952_00000_d_0000023.jpg,8,car,4,965.0,324.0,19.0,18.0,18.493242,tiny,0,0
9999952_00000_d_0000023.jpg,9,car,4,871.0,310.0,19.0,13.0,15.716234,tiny,0,0
9999952_00000_d_0000023.jpg,10,car,4,841.0,290.0,15.0,16.0,15.491933,tiny,0,0
9999952_00000_d_0000023.jpg,11,car,4,857.0,281.0,17.0,11.0,13.674794,tiny,0,0
9999952_00000_d_0000023.jpg,12,car,4,905.0,276.0,16.0,12.0,13.856406,tiny,0,0
9999952_00000_d_0000023.jpg,13,car,4,818.0,249.0,15.0,9.0,11.618950,tiny,0,0
9999952_00000_d_0000023.jpg,14,car,4,838.0,248.0,13.0,11.0,11.958261,tiny,0,0
9999952_00000_d_0000023.jpg,15,car,4,846.0,236.0,13.0,9.0,10.816654,tiny,0,0
9999952_00000_d_0000023.jpg,16,car,4,828.0,235.0,12.0,9.0,10.392305,tiny,0,0
9999952_00000_d_0000023.jpg,17,car,4,913.0,259.0,11.0,15.0,12.845233,tiny,0,0
9999952_00000_d_0000023.jpg,18,car,4,878.0,227.0,12.0,11.0,11.489125,tiny,0,0
9999952_00000_d_0000023.jpg,19,car,4,906.0,237.0,16.0,15.0,15.491933,tiny,0,0
9999952_00000_d_0000023.jpg,20,car,4,851.0,204.0,15.0,14.0,14.491377,tiny,0,0
9999952_00000_d_0000023.jpg,21,car,4,843.0,188.0,13.0,12.0,12.489996,tiny,0,0
9999952_00000_d_0000023.jpg,22,person,2,833.0,220.0,4.0,3.0,3.464102,tiny,0,0
9999952_00000_d_0000023.jpg,23,motorcycle,10,832.0,220.0,7.0,7.0,7.000000,tiny,0,1
9999952_00000_d_0000023.jpg,24,truck,6,907.0,375.0,43.0,76.0,57.166424,small,0,0
9999952_00000_d_0000024.jpg,1,car,4,1325.0,710.0,75.0,75.0,75.000000,regular,1,0
9999952_00000_d_0000024.jpg,2,car,4,1134.0,681.0,61.0,54.0,57.393379,small,0,0
9999952_00000_d_0000024.jpg,3,van,5,1001.0,506.0,40.0,38.0,38.987177,small,0,0
9999952_00000_d_0000024.jpg,4,car,4,1181.0,479.0,44.0,36.0,39.799497,small,0,0
9999952_00000_d_0000024.jpg,5,van,5,1342.0,452.0,41.0,30.0,35.071356,small,0,0
9999952_00000_d_0000024.jpg,6,car,4,1296.0,430.0,37.0,29.0,32.756679,small,0,0
9999952_00000_d_0000024.jpg,7,car,4,1267.0,417.0,32.0,20.0,25.298221,tiny,0,1
9999952_00000_d_0000024.jpg,8,car,4,1185.0,406.0,34.0,22.0,27.349589,tiny,0,1
9999952_00000_d_0000024.jpg,9,car,4,1009.0,343.0,29.0,22.0,25.258662,tiny,0,0
9999952_00000_d_0000024.jpg,10,person,1,884.0,515.0,7.0,14.0,9.899495,tiny,0,0
9999952_00000_d_0000024.jpg,11,person,1,794.0,352.0,6.0,11.0,8.124038,tiny,0,0
9999952_00000_d_0000024.jpg,13,car,4,764.0,144.0,8.0,7.0,7.483315,tiny,0,0
9999952_00000_d_0000024.jpg,14,car,4,765.0,158.0,8.0,6.0,6.928203,tiny,0,0
9999952_00000_d_0000024.jpg,15,truck,6,796.0,152.0,18.0,22.0,19.899749,tiny,0,1
9999952_00000_d_0000024.jpg,16,truck,6,771.0,221.0,17.0,25.0,20.615528,tiny,0,0
9999952_00000_d_0000024.jpg,17,car,4,766.0,202.0,12.0,8.0,9.797959,tiny,0,0
9999952_00000_d_0000024.jpg,18,truck,6,812.0,257.0,27.0,32.0,29.393877,tiny,0,0
9999952_00000_d_0000024.jpg,19,car,4,841.0,266.0,17.0,12.0,14.282857,tiny,0,0
9999952_00000_d_0000024.jpg,21,car,4,1060.0,314.0,22.0,15.0,18.165902,tiny,0,0
9999952_00000_d_0000024.jpg,22,car,4,1181.0,369.0,23.0,17.0,19.773720,tiny,0,0
9999952_00000_d_0000024.jpg,23,car,4,1156.0,356.0,26.0,17.0,21.023796,tiny,0,1
9999952_00000_d_0000024.jpg,24,car,4,1135.0,346.0,21.0,16.0,18.330303,tiny,0,1
9999952_00000_d_0000024.jpg,25,truck,6,1083.0,312.0,35.0,28.0,31.304952,tiny,0,0
9999952_00000_d_0000024.jpg,26,car,4,1030.0,289.0,15.0,11.0,12.845233,tiny,0,0
9999952_00000_d_0000024.jpg,27,car,4,1018.0,281.0,15.0,12.0,13.416408,tiny,0,1
9999952_00000_d_0000024.jpg,28,car,4,1004.0,273.0,17.0,13.0,14.866069,tiny,0,1
9999952_00000_d_0000024.jpg,29,car,4,990.0,263.0,18.0,13.0,15.297059,tiny,0,1
9999952_00000_d_0000025.jpg,1,person,1,812.0,456.0,5.0,11.0,7.416198,tiny,0,0
9999952_00000_d_0000025.jpg,2,person,1,807.0,457.0,5.0,10.0,7.071068,tiny,0,0
9999952_00000_d_0000025.jpg,3,van,5,1155.0,502.0,45.0,45.0,45.000000,small,0,0
9999952_00000_d_0000025.jpg,4,car,4,1028.0,447.0,33.0,28.0,30.397368,tiny,0,0
9999952_00000_d_0000025.jpg,5,car,4,1012.0,391.0,22.0,18.0,19.899749,tiny,0,1
9999952_00000_d_0000025.jpg,6,car,4,1018.0,368.0,25.0,22.0,23.452079,tiny,0,1
9999952_00000_d_0000025.jpg,7,car,4,1053.0,337.0,17.0,13.0,14.866069,tiny,0,0
9999952_00000_d_0000025.jpg,8,truck,6,1033.0,303.0,28.0,36.0,31.749016,tiny,0,1
9999952_00000_d_0000025.jpg,9,truck,6,1021.0,300.0,21.0,18.0,19.442222,tiny,0,1
9999952_00000_d_0000025.jpg,10,truck,6,997.0,263.0,29.0,31.0,29.983329,tiny,0,0
9999952_00000_d_0000025.jpg,11,car,4,974.0,288.0,11.0,9.0,9.949874,tiny,0,0
9999952_00000_d_0000025.jpg,12,car,4,886.0,284.0,16.0,12.0,13.856406,tiny,0,1
9999952_00000_d_0000025.jpg,13,car,4,901.0,277.0,19.0,14.0,16.309506,tiny,0,1
9999952_00000_d_0000025.jpg,14,truck,6,940.0,263.0,17.0,19.0,17.972201,tiny,0,1
9999952_00000_d_0000025.jpg,15,truck,6,959.0,242.0,21.0,17.0,18.894444,tiny,0,0
9999952_00000_d_0000025.jpg,16,car,4,929.0,246.0,13.0,8.0,10.198039,tiny,0,0
9999952_00000_d_0000025.jpg,18,car,4,921.0,225.0,11.0,8.0,9.380832,tiny,0,0
9999952_00000_d_0000025.jpg,19,truck,6,911.0,211.0,14.0,16.0,14.966630,tiny,0,1
9999952_00000_d_0000025.jpg,20,bus,9,898.0,234.0,27.0,24.0,25.455844,tiny,0,2
9999952_00000_d_0000025.jpg,21,car,4,923.0,255.0,16.0,14.0,14.966630,tiny,0,2
9999952_00000_d_0000025.jpg,22,car,4,808.0,235.0,15.0,12.0,13.416408,tiny,0,0
9999952_00000_d_0000025.jpg,23,car,4,863.0,221.0,13.0,9.0,10.816654,tiny,0,0
9999952_00000_d_0000025.jpg,24,car,4,793.0,213.0,12.0,9.0,10.392305,tiny,0,0
9999952_00000_d_0000025.jpg,25,car,4,781.0,193.0,11.0,9.0,9.949874,tiny,0,0
9999952_00000_d_0000025.jpg,26,car,4,762.0,174.0,9.0,6.0,7.348469,tiny,0,0
9999952_00000_d_0000025.jpg,27,truck,6,733.0,152.0,10.0,12.0,10.954451,tiny,0,0
9999952_00000_d_0000025.jpg,28,truck,6,757.0,159.0,9.0,7.0,7.937254,tiny,0,0
9999952_00000_d_0000025.jpg,29,truck,6,740.0,146.0,10.0,12.0,10.954451,tiny,0,1
9999952_00000_d_0000025.jpg,30,car,4,780.0,149.0,8.0,5.0,6.324555,tiny,0,1
9999952_00000_d_0000025.jpg,31,car,4,729.0,135.0,7.0,4.0,5.291503,tiny,0,0
9999952_00000_d_0000025.jpg,32,car,4,734.0,125.0,7.0,7.0,7.000000,tiny,0,0
9999952_00000_d_0000025.jpg,33,car,4,749.0,121.0,8.0,6.0,6.928203,tiny,0,0
9999952_00000_d_0000025.jpg,34,car,4,742.0,113.0,6.0,6.0,6.000000,tiny,0,0
9999952_00000_d_0000025.jpg,35,car,4,701.0,101.0,7.0,5.0,5.916080,tiny,0,1
9999952_00000_d_0000026.jpg,1,person,1,814.0,633.0,7.0,18.0,11.224972,tiny,0,0
9999952_00000_d_0000026.jpg,2,person,1,806.0,632.0,8.0,20.0,12.649111,tiny,0,0
9999952_00000_d_0000026.jpg,3,car,4,909.0,597.0,44.0,48.0,45.956501,small,0,0
9999952_00000_d_0000026.jpg,4,car,4,863.0,445.0,32.0,25.0,28.284271,tiny,0,0
9999952_00000_d_0000026.jpg,5,car,4,803.0,406.0,26.0,20.0,22.803509,tiny,0,0
9999952_00000_d_0000026.jpg,6,van,5,753.0,302.0,16.0,16.0,16.000000,tiny,0,0
9999952_00000_d_0000026.jpg,7,car,4,788.0,285.0,18.0,13.0,15.297059,tiny,0,0
9999952_00000_d_0000026.jpg,8,car,4,839.0,244.0,18.0,15.0,16.431677,tiny,0,1
9999952_00000_d_0000026.jpg,9,car,4,753.0,228.0,12.0,10.0,10.954451,tiny,0,0
9999952_00000_d_0000026.jpg,10,bus,9,719.0,203.0,21.0,27.0,23.811762,tiny,0,0
9999952_00000_d_0000026.jpg,11,bus,9,691.0,192.0,16.0,23.0,19.183326,tiny,0,0
9999952_00000_d_0000026.jpg,12,car,4,671.0,189.0,16.0,10.0,12.649111,tiny,0,2
9999952_00000_d_0000026.jpg,13,car,4,703.0,197.0,13.0,10.0,11.401754,tiny,0,2
9999952_00000_d_0000026.jpg,14,car,4,717.0,193.0,11.0,8.0,9.380832,tiny,0,0
9999952_00000_d_0000026.jpg,15,car,4,739.0,180.0,14.0,8.0,10.583005,tiny,0,1
9999952_00000_d_0000027.jpg,1,person,1,930.0,213.0,10.0,22.0,14.832397,tiny,0,0
9999952_00000_d_0000027.jpg,2,person,1,524.0,296.0,7.0,18.0,11.224972,tiny,0,0
9999952_00000_d_0000027.jpg,3,person,1,538.0,292.0,7.0,23.0,12.688578,tiny,0,0
9999952_00000_d_0000027.jpg,4,person,1,560.0,296.0,9.0,22.0,14.071247,tiny,0,0
9999952_00000_d_0000027.jpg,5,person,1,996.0,574.0,17.0,25.0,20.615528,tiny,0,0
9999952_00000_d_0000027.jpg,6,car,4,1166.0,445.0,66.0,129.0,92.271339,regular,0,0
9999952_00000_d_0000028.jpg,1,car,4,927.0,450.0,123.0,41.0,71.014083,regular,0,1
9999952_00000_d_0000028.jpg,2,car,4,1292.0,460.0,108.0,50.0,73.484692,regular,1,0
9999952_00000_d_0000028.jpg,3,van,5,1186.0,401.0,112.0,46.0,71.777434,regular,0,0
9999952_00000_d_0000028.jpg,4,truck,6,1264.0,174.0,13.0,11.0,11.958261,tiny,0,0
9999952_00000_d_0000028.jpg,5,car,4,1277.0,174.0,11.0,7.0,8.774964,tiny,0,0
9999952_00000_d_0000028.jpg,6,motorcycle,10,13.0,401.0,32.0,17.0,23.323808,tiny,0,0
9999952_00000_d_0000028.jpg,7,car,4,261.0,220.0,14.0,7.0,9.899495,tiny,0,0
9999952_00000_d_0000028.jpg,8,van,5,239.0,224.0,15.0,8.0,10.954451,tiny,0,0
9999952_00000_d_0000029.jpg,1,car,4,335.0,600.0,108.0,83.0,94.678403,regular,0,0
9999952_00000_d_0000029.jpg,2,car,4,452.0,502.0,98.0,61.0,77.317527,regular,0,0
9999952_00000_d_0000029.jpg,3,car,4,841.0,316.0,41.0,32.0,36.221541,small,0,0
9999952_00000_d_0000029.jpg,4,van,5,913.0,296.0,32.0,33.0,32.496154,small,0,0
9999952_00000_d_0000029.jpg,5,car,4,769.0,327.0,29.0,21.0,24.677925,tiny,0,0
9999952_00000_d_0000029.jpg,6,van,5,764.0,305.0,35.0,23.0,28.372522,tiny,0,1
9999952_00000_d_0000029.jpg,7,van,5,851.0,272.0,29.0,22.0,25.258662,tiny,0,0
9999952_00000_d_0000029.jpg,8,van,5,919.0,267.0,22.0,24.0,22.978251,tiny,0,0
9999952_00000_d_0000029.jpg,9,truck,6,952.0,170.0,18.0,25.0,21.213203,tiny,0,0
9999952_00000_d_0000029.jpg,10,car,4,906.0,178.0,9.0,7.0,7.937254,tiny,0,1
9999952_00000_d_0000029.jpg,11,car,4,872.0,181.0,12.0,9.0,10.392305,tiny,0,0
9999952_00000_d_0000029.jpg,12,car,4,868.0,160.0,10.0,7.0,8.366600,tiny,0,0
9999952_00000_d_0000029.jpg,13,car,4,884.0,166.0,9.0,7.0,7.937254,tiny,0,0
9999952_00000_d_0000029.jpg,14,car,4,912.0,159.0,7.0,8.0,7.483315,tiny,0,1
9999952_00000_d_0000029.jpg,15,car,4,971.0,157.0,11.0,8.0,9.380832,tiny,0,1
9999952_00000_d_0000029.jpg,16,car,4,998.0,154.0,11.0,9.0,9.949874,tiny,0,1
9999952_00000_d_0000029.jpg,17,car,4,992.0,184.0,11.0,8.0,9.380832,tiny,0,0
9999952_00000_d_0000029.jpg,18,car,4,1002.0,178.0,13.0,10.0,11.401754,tiny,0,0
9999952_00000_d_0000029.jpg,19,car,4,1034.0,136.0,10.0,4.0,6.324555,tiny,0,0
9999952_00000_d_0000029.jpg,20,car,4,380.0,199.0,11.0,8.0,9.380832,tiny,0,1
9999952_00000_d_0000029.jpg,21,car,4,473.0,178.0,12.0,7.0,9.165151,tiny,0,1
9999952_00000_d_0000029.jpg,22,truck,6,454.0,167.0,13.0,12.0,12.489996,tiny,0,1
9999952_00000_d_0000029.jpg,23,car,4,465.0,170.0,7.0,4.0,5.291503,tiny,0,1
9999952_00000_d_0000029.jpg,24,car,4,566.0,150.0,9.0,6.0,7.348469,tiny,0,1
9999952_00000_d_0000030.jpg,1,car,4,755.0,344.0,36.0,54.0,44.090815,small,0,0
9999952_00000_d_0000030.jpg,2,van,5,856.0,353.0,31.0,58.0,42.402830,small,0,2
9999952_00000_d_0000030.jpg,3,person,1,1184.0,461.0,11.0,30.0,18.165902,tiny,0,0
9999952_00000_d_0000030.jpg,4,car,4,377.0,401.0,45.0,30.0,36.742346,small,0,1
9999952_00000_d_0000030.jpg,5,car,4,602.0,260.0,29.0,29.0,29.000000,tiny,0,0
9999952_00000_d_0000030.jpg,6,van,5,669.0,175.0,21.0,28.0,24.248711,tiny,0,0
9999952_00000_d_0000030.jpg,7,car,4,724.0,158.0,20.0,22.0,20.976177,tiny,0,0
9999952_00000_d_0000030.jpg,8,bus,9,762.0,142.0,37.0,76.0,53.028294,small,0,0
9999952_00000_d_0000030.jpg,9,car,4,861.0,207.0,20.0,25.0,22.360680,tiny,0,0
9999952_00000_d_0000030.jpg,10,car,4,911.0,218.0,23.0,27.0,24.919872,tiny,0,0
9999952_00000_d_0000030.jpg,11,van,5,814.0,111.0,20.0,23.0,21.447611,tiny,0,0
9999952_00000_d_0000030.jpg,12,car,4,646.0,101.0,16.0,13.0,14.422205,tiny,0,0
9999952_00000_d_0000030.jpg,13,car,4,729.0,68.0,12.0,12.0,12.000000,tiny,0,0
9999952_00000_d_0000030.jpg,14,car,4,647.0,48.0,13.0,11.0,11.958261,tiny,0,0
9999952_00000_d_0000030.jpg,15,van,5,784.0,62.0,13.0,17.0,14.866069,tiny,0,0
9999952_00000_d_0000030.jpg,16,van,5,792.0,50.0,15.0,15.0,15.000000,tiny,0,0
9999952_00000_d_0000030.jpg,17,truck,6,823.0,34.0,28.0,18.0,22.449944,tiny,0,2
9999952_00000_d_0000030.jpg,18,car,4,44.0,53.0,19.0,11.0,14.456832,tiny,0,0
9999952_00000_d_0000030.jpg,19,person,1,1227.0,67.0,4.0,10.0,6.324555,tiny,0,0
9999952_00000_d_0000031.jpg,1,car,4,487.0,581.0,49.0,58.0,53.310412,small,0,0
9999952_00000_d_0000031.jpg,2,car,4,808.0,489.0,37.0,50.0,43.011626,small,0,0
9999952_00000_d_0000031.jpg,3,car,4,950.0,505.0,37.0,58.0,46.324939,small,0,0
9999952_00000_d_0000031.jpg,4,car,4,1073.0,580.0,48.0,65.0,55.856960,small,0,0
9999952_00000_d_0000031.jpg,5,car,4,178.0,95.0,12.0,8.0,9.797959,tiny,0,0
9999952_00000_d_0000031.jpg,6,car,4,184.0,91.0,12.0,6.0,8.485281,tiny,0,1
9999952_00000_d_0000031.jpg,7,car,4,254.0,212.0,28.0,10.0,16.733201,tiny,0,2
9999952_00000_d_0000031.jpg,8,car,4,886.0,64.0,13.0,7.0,9.539392,tiny,0,2
9999952_00000_d_0000031.jpg,9,car,4,863.0,79.0,14.0,8.0,10.583005,tiny,0,0
9999952_00000_d_0000031.jpg,10,van,5,816.0,75.0,13.0,9.0,10.816654,tiny,0,0
9999952_00000_d_0000031.jpg,11,car,4,830.0,90.0,11.0,9.0,9.949874,tiny,0,0
9999952_00000_d_0000031.jpg,12,car,4,800.0,111.0,12.0,13.0,12.489996,tiny,0,0
9999952_00000_d_0000031.jpg,13,car,4,772.0,120.0,13.0,9.0,10.816654,tiny,0,0
9999952_00000_d_0000031.jpg,14,car,4,735.0,109.0,12.0,9.0,10.392305,tiny,0,0
9999952_00000_d_0000031.jpg,15,car,4,693.0,143.0,15.0,9.0,11.618950,tiny,0,0
9999952_00000_d_0000031.jpg,16,van,5,698.0,174.0,14.0,18.0,15.874508,tiny,0,0
9999952_00000_d_0000031.jpg,17,car,4,666.0,209.0,16.0,12.0,13.856406,tiny,0,0
9999952_00000_d_0000031.jpg,18,car,4,762.0,160.0,14.0,16.0,14.966630,tiny,0,1
9999952_00000_d_0000031.jpg,19,car,4,759.0,194.0,14.0,16.0,14.966630,tiny,0,0
9999952_00000_d_0000031.jpg,20,car,4,854.0,250.0,23.0,20.0,21.447611,tiny,0,0
9999952_00000_d_0000031.jpg,21,car,4,894.0,175.0,25.0,12.0,17.320508,tiny,0,1
9999952_00000_d_0000031.jpg,22,van,5,876.0,170.0,26.0,14.0,19.078784,tiny,0,1
9999952_00000_d_0000031.jpg,23,person,1,1361.0,220.0,6.0,12.0,8.485281,tiny,0,0
9999952_00000_d_0000032.jpg,1,car,4,717.0,604.0,44.0,78.0,58.583274,small,0,0
9999952_00000_d_0000032.jpg,2,person,2,976.0,604.0,12.0,20.0,15.491933,tiny,0,0
9999952_00000_d_0000032.jpg,3,motorcycle,10,975.0,603.0,15.0,31.0,21.563859,tiny,0,1
9999952_00000_d_0000032.jpg,4,bus,9,1089.0,505.0,86.0,58.0,70.625774,regular,0,1
